Time resolution is 1 ps
Time = 7775 | serial_in = 1 | Internal stream_in = 01001101 | parity_out = 1
Time = 7780 | serial_in = 0 | Internal stream_in = 01001101 | parity_out = 1
Time = 7790 | serial_in = 1 | Internal stream_in = 01001101 | parity_out = 1
Time = 7795 | serial_in = 1 | Internal stream_in = 01001101 | parity_out = 0
Time = 7800 | serial_in = 0 | Internal stream_in = 01001101 | parity_out = 0
Time = 7810 | serial_in = 0 | Internal stream_in = 01001110 | parity_out = 0
Time = 7830 | serial_in = 1 | Internal stream_in = 01001110 | parity_out = 0
Time = 7835 | serial_in = 1 | Internal stream_in = 01001110 | parity_out = 1
Time = 7840 | serial_in = 0 | Internal stream_in = 01001110 | parity_out = 1
Time = 7860 | serial_in = 1 | Internal stream_in = 01001110 | parity_out = 1
Time = 7865 | serial_in = 1 | Internal stream_in = 01001110 | parity_out = 0
Time = 7875 | serial_in = 1 | Internal stream_in = 01001110 | parity_out = 1
Time = 7885 | serial_in = 1 | Internal stream_in = 01001110 | parity_out = 0
Time = 7890 | serial_in = 0 | Internal stream_in = 01001110 | parity_out = 0
Time = 7910 | serial_in = 0 | Internal stream_in = 01001111 | parity_out = 0
Time = 7930 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 0
Time = 7935 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 1
Time = 7940 | serial_in = 0 | Internal stream_in = 01001111 | parity_out = 1
Time = 7960 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 1
Time = 7965 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 0
Time = 7975 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 1
Time = 7985 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 0
Time = 7995 | serial_in = 1 | Internal stream_in = 01001111 | parity_out = 1
Time = 8000 | serial_in = 0 | Internal stream_in = 01001111 | parity_out = 1
Time = 8005 | serial_in = 0 | Internal stream_in = 01001111 | parity_out = 0
Time = 8010 | serial_in = 0 | Internal stream_in = 01010000 | parity_out = 0
Time = 8030 | serial_in = 1 | Internal stream_in = 01010000 | parity_out = 0
Time = 8035 | serial_in = 1 | Internal stream_in = 01010000 | parity_out = 1
Time = 8040 | serial_in = 0 | Internal stream_in = 01010000 | parity_out = 1
Time = 8050 | serial_in = 1 | Internal stream_in = 01010000 | parity_out = 1
Time = 8055 | serial_in = 1 | Internal stream_in = 01010000 | parity_out = 0
Time = 8060 | serial_in = 0 | Internal stream_in = 01010000 | parity_out = 0
Time = 8110 | serial_in = 0 | Internal stream_in = 01010001 | parity_out = 0
Time = 8130 | serial_in = 1 | Internal stream_in = 01010001 | parity_out = 0
Time = 8135 | serial_in = 1 | Internal stream_in = 01010001 | parity_out = 1
Time = 8140 | serial_in = 0 | Internal stream_in = 01010001 | parity_out = 1
Time = 8150 | serial_in = 1 | Internal stream_in = 01010001 | parity_out = 1
Time = 8155 | serial_in = 1 | Internal stream_in = 01010001 | parity_out = 0
Time = 8160 | serial_in = 0 | Internal stream_in = 01010001 | parity_out = 0
Time = 8190 | serial_in = 1 | Internal stream_in = 01010001 | parity_out = 0
Time = 8195 | serial_in = 1 | Internal stream_in = 01010001 | parity_out = 1
Time = 8200 | serial_in = 0 | Internal stream_in = 01010001 | parity_out = 1
Time = 8205 | serial_in = 0 | Internal stream_in = 01010001 | parity_out = 0
Time = 8210 | serial_in = 0 | Internal stream_in = 01010010 | parity_out = 0
Time = 8230 | serial_in = 1 | Internal stream_in = 01010010 | parity_out = 0
Time = 8235 | serial_in = 1 | Internal stream_in = 01010010 | parity_out = 1
Time = 8240 | serial_in = 0 | Internal stream_in = 01010010 | parity_out = 1
Time = 8250 | serial_in = 1 | Internal stream_in = 01010010 | parity_out = 1
Time = 8255 | serial_in = 1 | Internal stream_in = 01010010 | parity_out = 0
Time = 8260 | serial_in = 0 | Internal stream_in = 01010010 | parity_out = 0
Time = 8280 | serial_in = 1 | Internal stream_in = 01010010 | parity_out = 0
Time = 8285 | serial_in = 1 | Internal stream_in = 01010010 | parity_out = 1
Time = 8290 | serial_in = 0 | Internal stream_in = 01010010 | parity_out = 1
Time = 8305 | serial_in = 0 | Internal stream_in = 01010010 | parity_out = 0
Time = 8310 | serial_in = 0 | Internal stream_in = 01010011 | parity_out = 0
Time = 8330 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 0
Time = 8335 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 1
Time = 8340 | serial_in = 0 | Internal stream_in = 01010011 | parity_out = 1
Time = 8350 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 1
Time = 8355 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 0
Time = 8360 | serial_in = 0 | Internal stream_in = 01010011 | parity_out = 0
Time = 8380 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 0
Time = 8385 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 1
Time = 8395 | serial_in = 1 | Internal stream_in = 01010011 | parity_out = 0
Time = 8400 | serial_in = 0 | Internal stream_in = 01010011 | parity_out = 0
Time = 8410 | serial_in = 0 | Internal stream_in = 01010100 | parity_out = 0
Time = 8430 | serial_in = 1 | Internal stream_in = 01010100 | parity_out = 0
Time = 8435 | serial_in = 1 | Internal stream_in = 01010100 | parity_out = 1
Time = 8440 | serial_in = 0 | Internal stream_in = 01010100 | parity_out = 1
Time = 8450 | serial_in = 1 | Internal stream_in = 01010100 | parity_out = 1
Time = 8455 | serial_in = 1 | Internal stream_in = 01010100 | parity_out = 0
Time = 8460 | serial_in = 0 | Internal stream_in = 01010100 | parity_out = 0
Time = 8470 | serial_in = 1 | Internal stream_in = 01010100 | parity_out = 0
Time = 8475 | serial_in = 1 | Internal stream_in = 01010100 | parity_out = 1
Time = 8480 | serial_in = 0 | Internal stream_in = 01010100 | parity_out = 1
Time = 8505 | serial_in = 0 | Internal stream_in = 01010100 | parity_out = 0
Time = 8510 | serial_in = 0 | Internal stream_in = 01010101 | parity_out = 0
Time = 8530 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 0
Time = 8535 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 1
Time = 8540 | serial_in = 0 | Internal stream_in = 01010101 | parity_out = 1
Time = 8550 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 1
Time = 8555 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 0
Time = 8560 | serial_in = 0 | Internal stream_in = 01010101 | parity_out = 0
Time = 8570 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 0
Time = 8575 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 1
Time = 8580 | serial_in = 0 | Internal stream_in = 01010101 | parity_out = 1
Time = 8590 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 1
Time = 8595 | serial_in = 1 | Internal stream_in = 01010101 | parity_out = 0
Time = 8600 | serial_in = 0 | Internal stream_in = 01010101 | parity_out = 0
Time = 8610 | serial_in = 0 | Internal stream_in = 01010110 | parity_out = 0
Time = 8630 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 0
Time = 8635 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 1
Time = 8640 | serial_in = 0 | Internal stream_in = 01010110 | parity_out = 1
Time = 8650 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 1
Time = 8655 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 0
Time = 8660 | serial_in = 0 | Internal stream_in = 01010110 | parity_out = 0
Time = 8670 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 0
Time = 8675 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 1
Time = 8685 | serial_in = 1 | Internal stream_in = 01010110 | parity_out = 0
Time = 8690 | serial_in = 0 | Internal stream_in = 01010110 | parity_out = 0
Time = 8710 | serial_in = 0 | Internal stream_in = 01010111 | parity_out = 0
Time = 8730 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 0
Time = 8735 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 1
Time = 8740 | serial_in = 0 | Internal stream_in = 01010111 | parity_out = 1
Time = 8750 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 1
Time = 8755 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 0
Time = 8760 | serial_in = 0 | Internal stream_in = 01010111 | parity_out = 0
Time = 8770 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 0
Time = 8775 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 1
Time = 8785 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 0
Time = 8795 | serial_in = 1 | Internal stream_in = 01010111 | parity_out = 1
Time = 8800 | serial_in = 0 | Internal stream_in = 01010111 | parity_out = 1
Time = 8805 | serial_in = 0 | Internal stream_in = 01010111 | parity_out = 0
Time = 8810 | serial_in = 0 | Internal stream_in = 01011000 | parity_out = 0
Time = 8830 | serial_in = 1 | Internal stream_in = 01011000 | parity_out = 0
Time = 8835 | serial_in = 1 | Internal stream_in = 01011000 | parity_out = 1
Time = 8840 | serial_in = 0 | Internal stream_in = 01011000 | parity_out = 1
Time = 8850 | serial_in = 1 | Internal stream_in = 01011000 | parity_out = 1
Time = 8855 | serial_in = 1 | Internal stream_in = 01011000 | parity_out = 0
Time = 8865 | serial_in = 1 | Internal stream_in = 01011000 | parity_out = 1
Time = 8870 | serial_in = 0 | Internal stream_in = 01011000 | parity_out = 1
Time = 8905 | serial_in = 0 | Internal stream_in = 01011000 | parity_out = 0
Time = 8910 | serial_in = 0 | Internal stream_in = 01011001 | parity_out = 0
Time = 8930 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 0
Time = 8935 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 1
Time = 8940 | serial_in = 0 | Internal stream_in = 01011001 | parity_out = 1
Time = 8950 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 1
Time = 8955 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 0
Time = 8965 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 1
Time = 8970 | serial_in = 0 | Internal stream_in = 01011001 | parity_out = 1
Time = 8990 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 1
Time = 8995 | serial_in = 1 | Internal stream_in = 01011001 | parity_out = 0
Time = 9000 | serial_in = 0 | Internal stream_in = 01011001 | parity_out = 0
Time = 9010 | serial_in = 0 | Internal stream_in = 01011010 | parity_out = 0
Time = 9030 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 0
Time = 9035 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 1
Time = 9040 | serial_in = 0 | Internal stream_in = 01011010 | parity_out = 1
Time = 9050 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 1
Time = 9055 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 0
Time = 9065 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 1
Time = 9070 | serial_in = 0 | Internal stream_in = 01011010 | parity_out = 1
Time = 9080 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 1
Time = 9085 | serial_in = 1 | Internal stream_in = 01011010 | parity_out = 0
Time = 9090 | serial_in = 0 | Internal stream_in = 01011010 | parity_out = 0
Time = 9110 | serial_in = 0 | Internal stream_in = 01011011 | parity_out = 0
Time = 9130 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 0
Time = 9135 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 1
Time = 9140 | serial_in = 0 | Internal stream_in = 01011011 | parity_out = 1
Time = 9150 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 1
Time = 9155 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 0
Time = 9165 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 1
Time = 9170 | serial_in = 0 | Internal stream_in = 01011011 | parity_out = 1
Time = 9180 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 1
Time = 9185 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 0
Time = 9195 | serial_in = 1 | Internal stream_in = 01011011 | parity_out = 1
Time = 9200 | serial_in = 0 | Internal stream_in = 01011011 | parity_out = 1
Time = 9205 | serial_in = 0 | Internal stream_in = 01011011 | parity_out = 0
Time = 9210 | serial_in = 0 | Internal stream_in = 01011100 | parity_out = 0
Time = 9230 | serial_in = 1 | Internal stream_in = 01011100 | parity_out = 0
Time = 9235 | serial_in = 1 | Internal stream_in = 01011100 | parity_out = 1
Time = 9240 | serial_in = 0 | Internal stream_in = 01011100 | parity_out = 1
Time = 9250 | serial_in = 1 | Internal stream_in = 01011100 | parity_out = 1
Time = 9255 | serial_in = 1 | Internal stream_in = 01011100 | parity_out = 0
Time = 9265 | serial_in = 1 | Internal stream_in = 01011100 | parity_out = 1
Time = 9275 | serial_in = 1 | Internal stream_in = 01011100 | parity_out = 0
Time = 9280 | serial_in = 0 | Internal stream_in = 01011100 | parity_out = 0
Time = 9310 | serial_in = 0 | Internal stream_in = 01011101 | parity_out = 0
Time = 9330 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 0
Time = 9335 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 1
Time = 9340 | serial_in = 0 | Internal stream_in = 01011101 | parity_out = 1
Time = 9350 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 1
Time = 9355 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 0
Time = 9365 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 1
Time = 9375 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 0
Time = 9380 | serial_in = 0 | Internal stream_in = 01011101 | parity_out = 0
Time = 9390 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 0
Time = 9395 | serial_in = 1 | Internal stream_in = 01011101 | parity_out = 1
Time = 9400 | serial_in = 0 | Internal stream_in = 01011101 | parity_out = 1
Time = 9405 | serial_in = 0 | Internal stream_in = 01011101 | parity_out = 0
Time = 9410 | serial_in = 0 | Internal stream_in = 01011110 | parity_out = 0
Time = 9430 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 0
Time = 9435 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 1
Time = 9440 | serial_in = 0 | Internal stream_in = 01011110 | parity_out = 1
Time = 9450 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 1
Time = 9455 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 0
Time = 9465 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 1
Time = 9475 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 0
Time = 9485 | serial_in = 1 | Internal stream_in = 01011110 | parity_out = 1
Time = 9490 | serial_in = 0 | Internal stream_in = 01011110 | parity_out = 1
Time = 9505 | serial_in = 0 | Internal stream_in = 01011110 | parity_out = 0
Time = 9510 | serial_in = 0 | Internal stream_in = 01011111 | parity_out = 0
Time = 9530 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 0
Time = 9535 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 1
Time = 9540 | serial_in = 0 | Internal stream_in = 01011111 | parity_out = 1
Time = 9550 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 1
Time = 9555 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 0
Time = 9565 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 1
Time = 9575 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 0
Time = 9585 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 1
Time = 9595 | serial_in = 1 | Internal stream_in = 01011111 | parity_out = 0
Time = 9600 | serial_in = 0 | Internal stream_in = 01011111 | parity_out = 0
Time = 9610 | serial_in = 0 | Internal stream_in = 01100000 | parity_out = 0
Time = 9630 | serial_in = 1 | Internal stream_in = 01100000 | parity_out = 0
Time = 9635 | serial_in = 1 | Internal stream_in = 01100000 | parity_out = 1
Time = 9645 | serial_in = 1 | Internal stream_in = 01100000 | parity_out = 0
Time = 9650 | serial_in = 0 | Internal stream_in = 01100000 | parity_out = 0
Time = 9710 | serial_in = 0 | Internal stream_in = 01100001 | parity_out = 0
Time = 9730 | serial_in = 1 | Internal stream_in = 01100001 | parity_out = 0
Time = 9735 | serial_in = 1 | Internal stream_in = 01100001 | parity_out = 1
Time = 9745 | serial_in = 1 | Internal stream_in = 01100001 | parity_out = 0
Time = 9750 | serial_in = 0 | Internal stream_in = 01100001 | parity_out = 0
Time = 9790 | serial_in = 1 | Internal stream_in = 01100001 | parity_out = 0
Time = 9795 | serial_in = 1 | Internal stream_in = 01100001 | parity_out = 1
Time = 9800 | serial_in = 0 | Internal stream_in = 01100001 | parity_out = 1
Time = 9805 | serial_in = 0 | Internal stream_in = 01100001 | parity_out = 0
Time = 9810 | serial_in = 0 | Internal stream_in = 01100010 | parity_out = 0
Time = 9830 | serial_in = 1 | Internal stream_in = 01100010 | parity_out = 0
Time = 9835 | serial_in = 1 | Internal stream_in = 01100010 | parity_out = 1
Time = 9845 | serial_in = 1 | Internal stream_in = 01100010 | parity_out = 0
Time = 9850 | serial_in = 0 | Internal stream_in = 01100010 | parity_out = 0
Time = 9880 | serial_in = 1 | Internal stream_in = 01100010 | parity_out = 0
Time = 9885 | serial_in = 1 | Internal stream_in = 01100010 | parity_out = 1
Time = 9890 | serial_in = 0 | Internal stream_in = 01100010 | parity_out = 1
Time = 9905 | serial_in = 0 | Internal stream_in = 01100010 | parity_out = 0
Time = 9910 | serial_in = 0 | Internal stream_in = 01100011 | parity_out = 0
Time = 9930 | serial_in = 1 | Internal stream_in = 01100011 | parity_out = 0
Time = 9935 | serial_in = 1 | Internal stream_in = 01100011 | parity_out = 1
Time = 9945 | serial_in = 1 | Internal stream_in = 01100011 | parity_out = 0
Time = 9950 | serial_in = 0 | Internal stream_in = 01100011 | parity_out = 0
Time = 9980 | serial_in = 1 | Internal stream_in = 01100011 | parity_out = 0
Time = 9985 | serial_in = 1 | Internal stream_in = 01100011 | parity_out = 1
Time = 9995 | serial_in = 1 | Internal stream_in = 01100011 | parity_out = 0
Time = 10000 | serial_in = 0 | Internal stream_in = 01100011 | parity_out = 0
Time = 10010 | serial_in = 0 | Internal stream_in = 01100100 | parity_out = 0
Time = 10030 | serial_in = 1 | Internal stream_in = 01100100 | parity_out = 0
Time = 10035 | serial_in = 1 | Internal stream_in = 01100100 | parity_out = 1
Time = 10045 | serial_in = 1 | Internal stream_in = 01100100 | parity_out = 0
Time = 10050 | serial_in = 0 | Internal stream_in = 01100100 | parity_out = 0
Time = 10070 | serial_in = 1 | Internal stream_in = 01100100 | parity_out = 0
Time = 10075 | serial_in = 1 | Internal stream_in = 01100100 | parity_out = 1
Time = 10080 | serial_in = 0 | Internal stream_in = 01100100 | parity_out = 1
Time = 10105 | serial_in = 0 | Internal stream_in = 01100100 | parity_out = 0
Time = 10110 | serial_in = 0 | Internal stream_in = 01100101 | parity_out = 0
Time = 10130 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 0
Time = 10135 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 1
Time = 10145 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 0
Time = 10150 | serial_in = 0 | Internal stream_in = 01100101 | parity_out = 0
Time = 10170 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 0
Time = 10175 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 1
Time = 10180 | serial_in = 0 | Internal stream_in = 01100101 | parity_out = 1
Time = 10190 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 1
Time = 10195 | serial_in = 1 | Internal stream_in = 01100101 | parity_out = 0
Time = 10200 | serial_in = 0 | Internal stream_in = 01100101 | parity_out = 0
Time = 10210 | serial_in = 0 | Internal stream_in = 01100110 | parity_out = 0
Time = 10230 | serial_in = 1 | Internal stream_in = 01100110 | parity_out = 0
Time = 10235 | serial_in = 1 | Internal stream_in = 01100110 | parity_out = 1
Time = 10245 | serial_in = 1 | Internal stream_in = 01100110 | parity_out = 0
Time = 10250 | serial_in = 0 | Internal stream_in = 01100110 | parity_out = 0
Time = 10270 | serial_in = 1 | Internal stream_in = 01100110 | parity_out = 0
Time = 10275 | serial_in = 1 | Internal stream_in = 01100110 | parity_out = 1
Time = 10285 | serial_in = 1 | Internal stream_in = 01100110 | parity_out = 0
Time = 10290 | serial_in = 0 | Internal stream_in = 01100110 | parity_out = 0
Time = 10310 | serial_in = 0 | Internal stream_in = 01100111 | parity_out = 0
Time = 10330 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 0
Time = 10335 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 1
Time = 10345 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 0
Time = 10350 | serial_in = 0 | Internal stream_in = 01100111 | parity_out = 0
Time = 10370 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 0
Time = 10375 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 1
Time = 10385 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 0
Time = 10395 | serial_in = 1 | Internal stream_in = 01100111 | parity_out = 1
Time = 10400 | serial_in = 0 | Internal stream_in = 01100111 | parity_out = 1
Time = 10405 | serial_in = 0 | Internal stream_in = 01100111 | parity_out = 0
Time = 10410 | serial_in = 0 | Internal stream_in = 01101000 | parity_out = 0
Time = 10430 | serial_in = 1 | Internal stream_in = 01101000 | parity_out = 0
Time = 10435 | serial_in = 1 | Internal stream_in = 01101000 | parity_out = 1
Time = 10445 | serial_in = 1 | Internal stream_in = 01101000 | parity_out = 0
Time = 10450 | serial_in = 0 | Internal stream_in = 01101000 | parity_out = 0
Time = 10460 | serial_in = 1 | Internal stream_in = 01101000 | parity_out = 0
Time = 10465 | serial_in = 1 | Internal stream_in = 01101000 | parity_out = 1
Time = 10470 | serial_in = 0 | Internal stream_in = 01101000 | parity_out = 1
Time = 10505 | serial_in = 0 | Internal stream_in = 01101000 | parity_out = 0
Time = 10510 | serial_in = 0 | Internal stream_in = 01101001 | parity_out = 0
Time = 10530 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 0
Time = 10535 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 1
Time = 10545 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 0
Time = 10550 | serial_in = 0 | Internal stream_in = 01101001 | parity_out = 0
Time = 10560 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 0
Time = 10565 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 1
Time = 10570 | serial_in = 0 | Internal stream_in = 01101001 | parity_out = 1
Time = 10590 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 1
Time = 10595 | serial_in = 1 | Internal stream_in = 01101001 | parity_out = 0
Time = 10600 | serial_in = 0 | Internal stream_in = 01101001 | parity_out = 0
Time = 10610 | serial_in = 0 | Internal stream_in = 01101010 | parity_out = 0
Time = 10630 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 0
Time = 10635 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 1
Time = 10645 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 0
Time = 10650 | serial_in = 0 | Internal stream_in = 01101010 | parity_out = 0
Time = 10660 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 0
Time = 10665 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 1
Time = 10670 | serial_in = 0 | Internal stream_in = 01101010 | parity_out = 1
Time = 10680 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 1
Time = 10685 | serial_in = 1 | Internal stream_in = 01101010 | parity_out = 0
Time = 10690 | serial_in = 0 | Internal stream_in = 01101010 | parity_out = 0
Time = 10710 | serial_in = 0 | Internal stream_in = 01101011 | parity_out = 0
Time = 10730 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 0
Time = 10735 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 1
Time = 10745 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 0
Time = 10750 | serial_in = 0 | Internal stream_in = 01101011 | parity_out = 0
Time = 10760 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 0
Time = 10765 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 1
Time = 10770 | serial_in = 0 | Internal stream_in = 01101011 | parity_out = 1
Time = 10780 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 1
Time = 10785 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 0
Time = 10795 | serial_in = 1 | Internal stream_in = 01101011 | parity_out = 1
Time = 10800 | serial_in = 0 | Internal stream_in = 01101011 | parity_out = 1
Time = 10805 | serial_in = 0 | Internal stream_in = 01101011 | parity_out = 0
Time = 10810 | serial_in = 0 | Internal stream_in = 01101100 | parity_out = 0
Time = 10830 | serial_in = 1 | Internal stream_in = 01101100 | parity_out = 0
Time = 10835 | serial_in = 1 | Internal stream_in = 01101100 | parity_out = 1
Time = 10845 | serial_in = 1 | Internal stream_in = 01101100 | parity_out = 0
Time = 10850 | serial_in = 0 | Internal stream_in = 01101100 | parity_out = 0
Time = 10860 | serial_in = 1 | Internal stream_in = 01101100 | parity_out = 0
Time = 10865 | serial_in = 1 | Internal stream_in = 01101100 | parity_out = 1
Time = 10875 | serial_in = 1 | Internal stream_in = 01101100 | parity_out = 0
Time = 10880 | serial_in = 0 | Internal stream_in = 01101100 | parity_out = 0
Time = 10910 | serial_in = 0 | Internal stream_in = 01101101 | parity_out = 0
Time = 10930 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 0
Time = 10935 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 1
Time = 10945 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 0
Time = 10950 | serial_in = 0 | Internal stream_in = 01101101 | parity_out = 0
Time = 10960 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 0
Time = 10965 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 1
Time = 10975 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 0
Time = 10980 | serial_in = 0 | Internal stream_in = 01101101 | parity_out = 0
Time = 10990 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 0
Time = 10995 | serial_in = 1 | Internal stream_in = 01101101 | parity_out = 1
Time = 11000 | serial_in = 0 | Internal stream_in = 01101101 | parity_out = 1
Time = 11005 | serial_in = 0 | Internal stream_in = 01101101 | parity_out = 0
Time = 11010 | serial_in = 0 | Internal stream_in = 01101110 | parity_out = 0
Time = 11030 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 0
Time = 11035 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 1
Time = 11045 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 0
Time = 11050 | serial_in = 0 | Internal stream_in = 01101110 | parity_out = 0
Time = 11060 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 0
Time = 11065 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 1
Time = 11075 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 0
Time = 11085 | serial_in = 1 | Internal stream_in = 01101110 | parity_out = 1
Time = 11090 | serial_in = 0 | Internal stream_in = 01101110 | parity_out = 1
Time = 11105 | serial_in = 0 | Internal stream_in = 01101110 | parity_out = 0
Time = 11110 | serial_in = 0 | Internal stream_in = 01101111 | parity_out = 0
Time = 11130 | serial_in = 1 | Internal stream_in = 01101111 | parity_out = 0
Time = 11135 | serial_in = 1 | Internal stream_in = 01101111 | parity_out = 1
Time = 11145 | serial_in = 1 | Internal stream_in = 01101111 | parity_out = 0
Time = 11150 | serial_in = 0 | Internal stream_in = 01101111 | parity_out = 0
Time = 11160 | serial_in = 1 | Internal stream_in = 01101111 | parity_out = 0
Time = 11165 | serial_in = 1 | Internal stream_in = 01101111 | parity_out = 1
Time = 11175 | serial_in = 1 | Internal stream_in = 01101111 | parity_out = 0
